날짜: 2026-06-26
게임 #122 (보드 #10, 시드 20270010)
대결: 선공 19405  vs  후공 18913

== 보드 (10행 x 17열, 각 칸 1~9) ==
  7 5 4 9 6 8 6 1 1 6 7 4 1 7 2 8 7
  6 8 5 9 2 3 1 8 8 7 5 1 5 7 2 2 7
  4 9 5 4 2 1 6 6 2 5 8 1 6 1 3 7 7
  4 8 6 1 4 3 6 5 2 2 3 8 2 7 4 5 4
  7 3 9 5 8 5 5 1 2 6 6 6 3 5 1 6 8
  3 2 7 5 7 6 3 6 5 7 3 5 7 8 9 8 8
  1 1 3 1 3 8 6 5 7 2 9 3 6 9 2 4 3
  4 3 4 8 3 5 1 9 5 2 8 7 5 1 2 9 4
  4 5 1 1 2 5 7 8 9 9 4 1 1 8 2 2 6
  1 1 8 2 3 6 2 5 1 1 5 4 9 2 5 9 4

== 진행/결과 ==
  선공(FIRST) = 19405    후공(SECOND) = 18913
  --- 진행 과정 ---
      1. [선]19405  (1,14)~(4,14)  점수 선4-후0
      2. [후]18913  (3,7)~(4,8)    점수 선4-후4
      3. [선]19405  (6,0)~(9,0)    점수 선8-후4
      4. [후]18913  (6,1)~(9,1)    점수 선8-후8
      5. [선]19405  (5,6)~(7,6)    점수 선11-후8
      6. [후]18913  (8,14)~(8,16)  점수 선11-후11
      7. [선]19405  (0,4)~(2,4)    점수 선14-후11
      8. [후]18913  (9,2)~(9,3)    점수 선14-후13
      9. [선]19405  (4,0)~(5,0)    점수 선16-후13
     10. [후]18913  (8,13)~(9,13)  점수 선16-후15
     11. [선]19405  (6,13)~(7,13)  점수 선18-후15
     12. [후]18913  (7,9)~(7,10)   점수 선18-후17
     13. [선]19405  (9,9)~(9,11)   점수 선21-후17
     14. [후]18913  (4,5)~(4,6)    점수 선21-후19
     15. [선]19405  (8,8)~(9,8)    점수 선23-후19
     16. [후]18913  (5,4)~(6,4)    점수 선23-후21
     17. [선]19405  (4,12)~(5,12)  점수 선25-후21
     18. [후]18913  (5,2)~(6,2)    점수 선25-후23
     19. [선]19405  (1,0)~(2,0)    점수 선27-후23
     20. [후]18913  (0,15)~(1,15)  점수 선27-후25
     21. [선]19405  (6,3)~(8,3)    점수 선30-후25
     22. [후]18913  (7,5)~(8,5)    점수 선30-후27
     23. [선]19405  (2,5)~(5,5)    점수 선34-후26
     24. [후]18913  (2,3)~(2,6)    점수 선32-후30
     25. [선]19405  (6,11)~(7,11)  점수 선34-후30
     26. [후]18913  (7,8)~(7,12)   점수 선33-후33
     27. [선]19405  (0,12)~(0,14)  점수 선36-후33
     28. [후]18913  (0,11)~(1,12)  점수 선35-후37
     29. [선]19405  (1,3)~(3,3)    점수 선38-후36
     30. [후]18913  (1,5)~(3,6)    점수 선37-후40
     31. [선]19405  (2,4)~(3,7)    점수 선45-후34
     32. [후]18913  (2,4)~(4,8)    점수 선36-후45
     33. [선]19405  (2,2)~(2,9)    점수 선43-후40
     34. [후]18913  (5,9)~(5,10)   점수 선43-후42
     35. [선]19405  (5,8)~(5,11)   점수 선47-후40
     36. [후]18913  (3,9)~(6,9)    점수 선46-후44
     37. [선]19405  PASS               점수 선46-후44
     38. [후]18913  (4,3)~(5,3)    점수 선46-후46
     39. [선]19405  (5,1)~(6,5)    점수 선54-후40
     40. [후]18913  (7,2)~(8,4)    점수 선52-후46
     41. [선]19405  PASS               점수 선52-후46
     42. [후]18913  PASS               점수 선52-후46
  --- 결과 ---  최종 점수 선52-후46  →  19405 승   (정상 종료)
