날짜: 2026-06-26
게임 #130 (보드 #10, 시드 20270010)
대결: 선공 19941  vs  후공 19405

== 보드 (10행 x 17열, 각 칸 1~9) ==
  7 5 4 9 6 8 6 1 1 6 7 4 1 7 2 8 7
  6 8 5 9 2 3 1 8 8 7 5 1 5 7 2 2 7
  4 9 5 4 2 1 6 6 2 5 8 1 6 1 3 7 7
  4 8 6 1 4 3 6 5 2 2 3 8 2 7 4 5 4
  7 3 9 5 8 5 5 1 2 6 6 6 3 5 1 6 8
  3 2 7 5 7 6 3 6 5 7 3 5 7 8 9 8 8
  1 1 3 1 3 8 6 5 7 2 9 3 6 9 2 4 3
  4 3 4 8 3 5 1 9 5 2 8 7 5 1 2 9 4
  4 5 1 1 2 5 7 8 9 9 4 1 1 8 2 2 6
  1 1 8 2 3 6 2 5 1 1 5 4 9 2 5 9 4

== 진행/결과 ==
  선공(FIRST) = 19941    후공(SECOND) = 19405
  --- 진행 과정 ---
      1. [선]19941  (1,14)~(4,14)  점수 선4-후0
      2. [후]19405  (3,7)~(4,8)    점수 선4-후4
      3. [선]19941  (6,0)~(9,0)    점수 선8-후4
      4. [후]19405  (6,1)~(9,1)    점수 선8-후8
      5. [선]19941  (5,6)~(7,6)    점수 선11-후8
      6. [후]19405  (8,14)~(8,16)  점수 선11-후11
      7. [선]19941  (0,4)~(2,4)    점수 선14-후11
      8. [후]19405  (8,13)~(9,13)  점수 선14-후13
      9. [선]19941  (8,8)~(9,8)    점수 선16-후13
     10. [후]19405  (9,9)~(9,11)   점수 선16-후16
     11. [선]19941  (0,14)~(0,15)  점수 선18-후16
     12. [후]19405  (9,2)~(9,3)    점수 선18-후18
     13. [선]19941  (7,5)~(8,5)    점수 선20-후18
     14. [후]19405  (4,5)~(4,6)    점수 선20-후20
     15. [선]19941  (2,5)~(5,5)    점수 선24-후19
     16. [후]19405  (3,4)~(3,6)    점수 선23-후22
     17. [선]19941  (5,9)~(5,10)   점수 선25-후22
     18. [후]19405  (7,9)~(7,10)   점수 선25-후24
     19. [선]19941  (1,5)~(2,6)    점수 선28-후24
     20. [후]19405  (5,8)~(5,11)   점수 선26-후28
     21. [선]19941  (2,3)~(4,3)    점수 선29-후28
     22. [후]19405  (3,9)~(6,9)    점수 선29-후31
     23. [선]19941  (1,0)~(2,0)    점수 선31-후31
     24. [후]19405  (8,3)~(8,6)    점수 선30-후35
     25. [선]19941  (4,0)~(5,0)    점수 선32-후35
     26. [후]19405  (4,12)~(5,12)  점수 선32-후37
     27. [선]19941  (6,13)~(7,13)  점수 선34-후37
     28. [후]19405  (5,2)~(6,2)    점수 선34-후39
     29. [선]19941  (8,2)~(9,5)    점수 선42-후34
     30. [후]19405  (6,5)~(9,6)    점수 선37-후41
     31. [선]19941  (5,4)~(6,4)    점수 선39-후41
     32. [후]19405  PASS               점수 선39-후41
     33. [선]19941  (3,11)~(3,12)  점수 선41-후41
     34. [후]19405  (2,11)~(6,11)  점수 선40-후45
     35. [선]19941  (3,10)~(3,13)  점수 선43-후44
     36. [후]19405  PASS               점수 선43-후44
     37. [선]19941  PASS               점수 선43-후44
  --- 결과 ---  최종 점수 선43-후44  →  19405 승   (정상 종료)
