날짜: 2026-06-26
게임 #57 (보드 #04, 시드 20270004)
대결: 선공 19405  vs  후공 19941

== 보드 (10행 x 17열, 각 칸 1~9) ==
  5 5 1 4 8 5 3 4 5 6 8 9 3 1 7 3 2
  3 4 6 6 6 5 5 5 5 8 9 7 7 4 8 9 9
  8 4 4 2 4 2 2 6 6 2 2 2 3 4 4 8 3
  6 9 3 7 6 9 4 4 6 7 7 6 7 9 9 7 5
  2 4 5 2 7 6 9 7 1 5 7 5 5 2 2 1 2
  6 8 1 3 7 1 5 4 7 4 4 3 6 4 8 7 7
  5 9 5 7 6 8 9 2 5 9 3 3 4 1 6 8 8
  5 9 7 5 3 2 9 4 4 8 6 1 6 1 1 9 1
  3 7 5 5 5 8 3 4 1 2 6 4 5 3 4 1 1
  5 8 8 6 5 2 1 9 7 2 5 6 3 2 9 6 6

== 진행/결과 ==
  선공(FIRST) = 19405    후공(SECOND) = 19941
  --- 진행 과정 ---
      1. [선]19405  (4,12)~(4,15)  점수 선4-후0
      2. [후]19941  (6,16)~(8,16)  점수 선4-후3
      3. [선]19405  (6,8)~(8,8)    점수 선7-후3
      4. [후]19941  (0,1)~(0,3)    점수 선7-후6
      5. [선]19405  (2,1)~(2,3)    점수 선10-후6
      6. [후]19941  (2,16)~(4,16)  점수 선10-후9
      7. [선]19405  (5,5)~(5,7)    점수 선13-후9
      8. [후]19941  (7,3)~(7,5)    점수 선13-후12
      9. [선]19405  (6,7)~(8,7)    점수 선16-후12
     10. [후]19941  (3,7)~(3,8)    점수 선16-후14
     11. [선]19405  (7,9)~(8,9)    점수 선18-후14
     12. [후]19941  (1,5)~(1,6)    점수 선18-후16
     13. [선]19405  (8,5)~(9,5)    점수 선20-후16
     14. [후]19941  (7,15)~(8,15)  점수 선20-후18
     15. [선]19405  (8,4)~(9,4)    점수 선22-후18
     16. [후]19941  (5,3)~(6,3)    점수 선22-후20
     17. [선]19405  (0,14)~(0,15)  점수 선24-후20
     18. [후]19941  (1,1)~(1,2)    점수 선24-후22
     19. [선]19405  (6,0)~(7,0)    점수 선26-후22
     20. [후]19941  (8,0)~(8,1)    점수 선26-후24
     21. [선]19405  (3,2)~(3,3)    점수 선28-후24
     22. [후]19941  (0,12)~(1,12)  점수 선28-후26
     23. [선]19405  (5,12)~(5,13)  점수 선30-후26
     24. [후]19941  (6,10)~(6,12)  점수 선30-후29
     25. [선]19405  (5,11)~(7,12)  점수 선35-후27
     26. [후]19941  (8,10)~(8,11)  점수 선35-후29
     27. [선]19405  (2,8)~(2,10)   점수 선38-후29
     28. [후]19941  (6,9)~(6,13)   점수 선36-후33
     29. [선]19405  (2,6)~(2,11)   점수 선39-후33
     30. [후]19941  (0,5)~(2,6)    점수 선38-후37
     31. [선]19405  (1,11)~(2,12)  점수 선41-후36
     32. [후]19941  (1,4)~(2,4)    점수 선41-후38
     33. [선]19405  (3,13)~(7,13)  점수 선44-후37
     34. [후]19941  (9,6)~(9,7)    점수 선44-후39
     35. [선]19405  (8,6)~(9,8)    점수 선48-후37
     36. [후]19941  (8,3)~(8,12)   점수 선42-후45
     37. [선]19405  (3,12)~(9,12)  점수 선46-후43
     38. [후]19941  (2,11)~(3,13)  점수 선42-후49
     39. [선]19405  (0,13)~(9,13)  점수 선48-후47
     40. [후]19941  (1,7)~(1,8)    점수 선48-후49
     41. [선]19405  PASS               점수 선48-후49
     42. [후]19941  (5,10)~(7,10)  점수 선48-후51
     43. [선]19405  (7,6)~(7,14)   점수 선51-후50
     44. [후]19941  (6,14)~(8,14)  점수 선50-후53
     45. [선]19405  PASS               점수 선50-후53
     46. [후]19941  PASS               점수 선50-후53
  --- 결과 ---  최종 점수 선50-후53  →  19941 승   (정상 종료)
